brand,model,variant,year,km,color,price,city
seat,leon,1.6 TDI Xcellence,2019,101000,Gray,1490000,Kahramanmaraş
seat,leon,1.6 TDI Xcellence,2019,139000,Blue,1490000,Mersin
seat,leon,1.5 EcoTSI FR,2020,70000,White,1490000,Malatya
seat,leon,1.5 TSI FR,2021,59000,Red,1490000,Tekirdağ
seat,leon,1.5 EcoTSI Xcellence,2020,84500,White,1490000,Kilis
seat,leon,1.5 eTSI FR,2023,35000,Gray,1490000,İzmir
seat,leon,1.6 TDI Xcellence,2019,122000,Smoke Gray,1490000,İzmir
seat,leon,1.6 TDI Xcellence,2019,86800,Silver Gray,1490000,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,94000,Red,1490000,Burdur
seat,leon,1.5 EcoTSI FR,2020,64000,White,1491000,Ağrı
seat,leon,1.0 eTSI Style Plus,2021,55000,Gray,1495000,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,55000,Red,1495000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,108000,Gray,1495000,İzmir
seat,leon,1.0 eTSI Style,2024,48000,Gray,1495000,İstanbul
seat,leon,1.0 eTSI Style,2024,43000,Smoke Gray,1498900,İstanbul
seat,leon,1.0 eTSI Style,2024,55000,White,1499000,Ankara
seat,leon,1.6 TDI FR,2019,100000,Gray,1499000,Batman
seat,leon,1.5 EcoTSI FR,2020,85000,White,1499500,Kocaeli
seat,leon,1.6 TDI Xcellence,2019,110000,Smoke Gray,1499750,İstanbul
seat,leon,1.0 eTSI Style Plus,2022,55000,Gray,1499900,Ankara
seat,leon,1.0 eTSI Style,2024,34000,White,1499950,İzmir
seat,leon,1.6 TDI Xcellence,2019,114000,Navy,1499999,İstanbul
seat,leon,1.6 TDI Xcellence,2019,125500,White,1500000,Mardin
seat,leon,1.5 EcoTSI Xcellence,2020,149000,Gray,1500000,Zonguldak
seat,leon,1.5 TSI FR,2021,72700,Gray,1500000,Samsun
seat,leon,1.5 EcoTSI FR,2020,95000,Black,1500000,Iğdır
seat,leon,1.5 EcoTSI FR,2020,152700,Silver Gray,1500000,İzmir
seat,leon,1.6 TDI Xcellence,2019,102000,Smoke Gray,1500000,Siirt
seat,leon,1.5 TSI FR,2021,108000,White,1500000,Kütahya
seat,leon,1.0 eTSI Style,2024,30000,White,1500000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,89000,Blue,1500000,Aksaray
seat,leon,1.0 eTSI Style Plus,2021,49000,Gray,1500000,Çanakkale
seat,leon,1.5 EcoTSI Xcellence,2020,80000,White,1500000,İstanbul
seat,leon,1.6 TDI FR,2019,97000,Gray,1500000,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,50000,Silver Gray,1500000,İstanbul
seat,leon,1.5 eTSI FR,2021,99000,Red,1505000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,91000,White,1510000,Niğde
seat,leon,1.5 EcoTSI FR,2020,96000,Blue,1510000,Niğde
seat,leon,1.5 TSI FR,2021,46000,Red,1510000,Eskişehir
seat,leon,1.6 TDI Xcellence,2019,154000,Smoke Gray,1515000,İstanbul
seat,leon,1.5 EcoTSI FR,2019,83500,Smoke Gray,1525000,Edirne
seat,leon,1.5 EcoTSI Xcellence,2020,113000,Red,1525000,Kocaeli
seat,leon,1.5 EcoTSI FR,2019,127000,Gray,1525000,İstanbul
seat,leon,1.5 TSI FR,2020,66000,Red,1525000,Bursa
seat,leon,1.5 EcoTSI Xcellence,2020,83000,White,1525000,Edirne
seat,leon,1.5 EcoTSI Xcellence,2020,180000,White,1525000,Diyarbakır
seat,leon,1.0 eTSI Style,2023,43000,Smoke Gray,1530000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,133000,White,1530000,Bingöl
seat,leon,1.6 TDI Xcellence,2019,82000,Smoke Gray,1532000,Antalya
seat,leon,1.5 EcoTSI FR,2020,58500,Red,1534999,Bursa
seat,leon,1.6 TDI FR,2019,125000,Red,1535000,Osmaniye
seat,leon,1.6 TDI Xcellence,2019,91000,Silver Gray,1535000,Edirne
seat,leon,1.0 eTSI Style,2023,34000,Red,1535000,Mardin
seat,leon,1.5 EcoTSI FR,2020,101800,Red,1539000,Bursa
seat,leon,1.5 EcoTSI Xcellence,2020,87000,White,1540000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,124000,Gray,1540000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,84000,White,1545000,İzmir
seat,leon,1.6 TDI FR,2019,97500,Gray,1545000,İstanbul
seat,leon,1.0 eTSI Style,2024,40000,White,1547000,Bingöl
seat,leon,1.5 EcoTSI Xcellence,2020,164000,White,1549000,Malatya
seat,leon,1.0 eTSI Style,2024,46000,White,1549000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,75000,Red,1549750,Balıkesir
seat,leon,1.5 TSI FR,2021,71000,White,1550000,İzmir
seat,leon,1.6 TDI FR,2019,124000,White,1550000,Isparta
seat,leon,1.6 TDI Xcellence,2019,120000,White,1550000,Batman
seat,leon,1.6 TDI Xcellence,2019,100000,Smoke Gray,1550000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,92000,Silver Gray,1550000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,120000,Red,1550000,İstanbul
seat,leon,1.5 EcoTSI FR,2019,90000,Red,1550000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,50000,Red,1550000,İzmir
seat,leon,1.5 EcoTSI Xcellence,2020,87000,White,1550000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,100000,White,1550000,Ordu
seat,leon,1.5 EcoTSI Xcellence,2020,115000,White,1550000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,80000,Smoke Gray,1555000,Batman
seat,leon,1.5 EcoTSI FR,2019,79000,White,1555000,Nevşehir
seat,leon,1.6 TDI Xcellence,2019,111000,White,1555000,Ankara
seat,leon,1.6 TDI FR,2019,83000,White,1555000,Mardin
seat,leon,1.6 TDI Xcellence,2019,108000,White,1558000,Batman
seat,leon,1.6 TDI FR,2019,122000,Smoke Gray,1559000,Manisa
seat,leon,1.5 EcoTSI Xcellence,2020,74000,White,1559750,Konya
seat,leon,1.0 eTSI Style,2024,46000,Smoke Gray,1559750,İstanbul
seat,leon,1.0 eTSI Style Plus,2022,27500,Navy,1560000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,85000,Blue,1560000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,73000,Smoke Gray,1560000,Bursa
seat,leon,1.6 TDI Xcellence,2019,109000,White,1560000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,173000,Smoke Gray,1565000,Adana
seat,leon,1.5 eTSI FR,2023,32000,Gray,1565000,Batman
seat,leon,1.6 TDI FR,2019,83000,Blue,1565000,Ankara
seat,leon,1.0 eTSI Style,2024,32000,White,1569750,İstanbul
seat,leon,1.0 eTSI Style,2023,45200,Smoke Gray,1570000,Ankara
seat,leon,1.5 EcoTSI FR,2020,114000,Red,1575000,Antalya
seat,leon,1.5 TSI FR,2021,62000,Red,1575000,Ankara
seat,leon,1.5 EcoTSI Xcellence,2020,67500,Gray,1575000,Ankara
seat,leon,1.5 EcoTSI FR,2020,103000,Smoke Gray,1579999,İstanbul
seat,leon,1.5 EcoTSI FR,2020,55000,White,1580000,Siirt
seat,leon,1.5 EcoTSI FR,2019,188000,Gray,1580000,Amasya
seat,leon,1.5 EcoTSI FR,2020,62000,White,1580000,Bursa
seat,leon,1.6 TDI Xcellence,2019,92000,Gray,1585000,Adana
seat,leon,1.5 EcoTSI FR,2020,74500,Red,1585000,Aksaray
seat,leon,1.5 EcoTSI FR,2020,104000,Gray,1585000,İstanbul
seat,leon,1.0 eTSI Style,2024,42000,White,1585000,Nevşehir
seat,leon,1.0 eTSI Style,2024,49000,Gray,1585000,Bursa
seat,leon,1.5 EcoTSI FR,2019,137000,Red,1589750,Ankara
seat,leon,1.5 EcoTSI FR,2020,69000,Red,1590000,Denizli
seat,leon,1.6 TDI Xcellence,2019,75000,Gray,1590000,Ankara
seat,leon,1.0 eTSI Style,2023,19100,Gray,1590000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,88000,Red,1590000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,59500,Silver Gray,1590000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,59500,White,1595000,Niğde
seat,leon,1.5 EcoTSI FR,2020,122000,White,1595000,Kahramanmaraş
seat,leon,1.0 eTSI Style,2022,39000,White,1595000,İzmir
seat,leon,1.5 EcoTSI FR,2020,38000,Red,1595000,Antalya
seat,leon,1.5 EcoTSI FR,2020,132000,Smoke Gray,1595000,Aksaray
seat,leon,1.6 TDI Xcellence,2019,91000,Navy,1595000,Ordu
seat,leon,1.5 EcoTSI FR,2020,60000,White,1595000,Antalya
seat,leon,1.5 EcoTSI FR,2020,112000,Gray,1595000,Edirne
seat,leon,1.6 TDI FR,2019,78000,White,1599000,Adana
seat,leon,1.5 EcoTSI Xcellence,2020,67500,Gray,1585000,Adana
seat,leon,1.5 EcoTSI FR,2020,90000,White,1599000,Denizli
seat,leon,1.5 EcoTSI FR,2020,146900,Blue,1599750,Antalya
seat,leon,1.0 eTSI Style,2022,60000,Blue,1599900,Tekirdağ
seat,leon,1.6 TDI Xcellence,2019,60000,Silver Gray,1600000,Niğde
seat,leon,1.5 eTSI FR,2021,80000,White,1600000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,65000,White,1600000,Kayseri
seat,leon,1.5 EcoTSI FR,2020,127000,Red,1600000,Tekirdağ
seat,leon,1.5 EcoTSI FR,2019,96000,Gray,1600000,Isparta
seat,leon,1.0 eTSI Style Plus,2022,28000,Gray,1600000,Kırşehir
seat,leon,1.5 eTSI FR,2023,20000,Gray,1600000,Kayseri
seat,leon,1.5 EcoTSI FR,2020,110000,White,1600000,Antalya
seat,leon,1.5 EcoTSI FR,2020,118000,Red,1600000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,115000,Red,1600000,Kırklareli
seat,leon,1.5 EcoTSI FR,2020,101000,White,1605000,Elazığ
seat,leon,1.5 EcoTSI FR,2019,96000,White,1609000,Ankara
seat,leon,1.5 EcoTSI FR,2020,102500,Blue,1610000,İzmir
seat,leon,1.5 EcoTSI FR,2020,82000,Red,1611000,Bursa
seat,leon,1.0 eTSI Style,2024,46000,White,1614500,Tekirdağ
seat,leon,1.5 EcoTSI FR,2020,126000,Blue,1615000,Konya
seat,leon,1.5 EcoTSI FR,2020,149000,Blue,1615000,Ağrı
seat,leon,1.5 EcoTSI FR,2020,68000,Smoke Gray,1615000,Kocaeli
seat,leon,1.6 TDI Xcellence,2019,69000,White,1615000,Sakarya
seat,leon,1.5 EcoTSI Xcellence,2020,34000,White,1615000,Ankara
seat,leon,1.5 EcoTSI FR,2020,102000,White,1619750,Aksaray
seat,leon,1.0 eTSI Style,2024,51000,White,1620000,Antalya
seat,leon,1.6 TDI FR,2019,77000,Burgundy,1620000,İstanbul
seat,leon,1.5 eTSI FR,2021,140000,White,1620000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,102000,Smoke Gray,1620000,Konya
seat,leon,1.5 EcoTSI FR,2019,97000,White,1620000,Kahramanmaraş
seat,leon,1.6 TDI Xcellence,2019,85000,White,1620000,Diyarbakır
seat,leon,1.6 TDI FR,2019,105000,White,1620000,Diyarbakır
seat,leon,1.5 EcoTSI FR,2020,69000,White,1620000,Sivas
seat,leon,1.5 EcoTSI FR,2019,120000,White,1625000,Aksaray
seat,leon,1.6 TDI Xcellence,2019,58700,White,1625000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,61200,White,1625000,Antalya
seat,leon,1.5 EcoTSI Xcellence,2020,71000,Red,1625000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,83500,Smoke Gray,1625000,Çanakkale
seat,leon,1.6 TDI Xcellence,2019,65000,White,1625000,Karaman
seat,leon,1.6 TDI Xcellence,2019,93000,Smoke Gray,1627000,Diyarbakır
seat,leon,1.5 EcoTSI FR,2020,130000,Red,1629000,Aksaray
seat,leon,1.5 EcoTSI FR,2020,118000,Red,1630000,Ankara
seat,leon,1.5 eTSI FR,2021,125000,White,1630000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,117000,Smoke Gray,1635000,Aksaray
seat,leon,1.5 EcoTSI FR,2019,96000,White,1635000,Şanlıurfa
seat,leon,1.6 TDI FR,2019,97000,Gray,1635000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,65000,Red,1635000,Diyarbakır
seat,leon,1.5 EcoTSI FR,2020,46000,Red,1638750,Aksaray
seat,leon,1.5 EcoTSI Xcellence,2020,73500,White,1639500,İstanbul
seat,leon,1.5 EcoTSI FR,2020,68000,Smoke Gray,1630000,Antalya
seat,leon,1.5 EcoTSI FR,2020,110000,Gray,1640000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,110000,Red,1640000,Aksaray
seat,leon,1.5 EcoTSI Xcellence,2020,80000,White,1640000,Şanlıurfa
seat,leon,1.0 eTSI Style,2024,47000,White,1640000,Erzincan
seat,leon,1.6 TDI Xcellence,2019,35000,Purple,1645000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,62000,Blue,1645000,İzmir
seat,leon,1.5 EcoTSI FR,2019,118000,White,1649000,Ankara
seat,leon,1.5 EcoTSI FR,2020,100000,Red,1649000,Aksaray
seat,leon,1.5 EcoTSI FR,2020,71000,White,1649000,Elazığ
seat,leon,1.5 EcoTSI FR,2020,155000,Red,1650000,Konya
seat,leon,1.5 EcoTSI FR,2020,85600,Red,1650000,Kocaeli
seat,leon,1.6 TDI ST Style,2019,85000,Red,1650000,Balıkesir
seat,leon,1.5 EcoTSI FR,2020,86000,Gray,1650000,Antalya
seat,leon,1.6 TDI FR,2019,124000,Silver Gray,1650000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,47000,Red,1650000,Ankara
seat,leon,1.5 EcoTSI FR,2020,120000,White,1650000,Adıyaman
seat,leon,1.5 EcoTSI Xcellence,2020,66000,Red,1690000,Aksaray
seat,leon,1.5 EcoTSI Xcellence,2020,54000,Red,1650000,İstanbul
seat,leon,1.5 EcoTSI FR,2019,103000,White,1655000,Gaziantep
seat,leon,1.5 EcoTSI FR,2020,73000,Red,1660000,Manisa
seat,leon,1.5 EcoTSI FR,2020,87000,White,1660000,İstanbul
seat,leon,1.6 TDI FR,2019,36000,Smoke Gray,1660000,Erzurum
seat,leon,1.5 EcoTSI FR,2020,68000,Red,1660000,Kocaeli
seat,leon,1.5 EcoTSI FR,2019,99000,Silver Gray,1665000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,81600,White,1665000,Kocaeli
seat,leon,1.5 EcoTSI FR,2019,112000,Red,1665000,Elazığ
seat,leon,1.5 EcoTSI FR,2019,127000,Red,1665000,Aksaray
seat,leon,1.5 EcoTSI FR,2019,126000,Red,1665000,Aksaray
seat,leon,1.6 TDI Xcellence,2019,80000,White,1670000,Ankara
seat,leon,1.5 EcoTSI FR,2020,107500,Red,1670000,Balıkesir
seat,leon,1.5 EcoTSI FR,2020,105000,Black,1670000,Sivas
seat,leon,1.5 EcoTSI FR,2020,64000,White,1670000,Giresun
seat,leon,1.5 EcoTSI FR,2020,91000,White,1670000,Ankara
seat,leon,1.5 EcoTSI FR,2020,116000,Gray,1670000,Konya
seat,leon,1.5 EcoTSI FR,2020,102000,White,1670000,Adıyaman
seat,leon,1.5 TSI FR,2021,71000,White,1670000,Ordu
seat,leon,1.5 EcoTSI FR,2020,47700,Gray,1674000,Zonguldak
seat,leon,1.5 EcoTSI FR,2020,83000,White,1675000,Ankara
seat,leon,1.5 EcoTSI Xcellence,2020,66000,Red,1675000,Antalya
seat,leon,1.5 EcoTSI FR,2020,105000,Red,1675000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,100000,Red,1675000,Konya
seat,leon,1.5 EcoTSI FR,2020,67000,White,1679000,İstanbul
seat,leon,1.6 TDI FR,2019,37500,White,1680000,Bitlis
seat,leon,1.5 EcoTSI FR,2019,99000,Blue,1680000,Aksaray
seat,leon,1.5 EcoTSI FR,2020,61000,White,1680000,Elazığ
seat,leon,1.6 TDI Xcellence,2019,80000,White,1680000,Niğde
seat,leon,1.5 EcoTSI FR,2020,60000,Silver Gray,1680000,İstanbul
seat,leon,1.5 eTSI FR,2019,89000,White,1685000,Kocaeli
seat,leon,1.5 EcoTSI FR,2019,98000,White,1689000,Aksaray
seat,leon,1.5 eTSI FR,2021,96500,Silver Gray,1690000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,40000,Red,1690000,Tekirdağ
seat,leon,1.5 EcoTSI FR,2020,75800,White,1690000,İzmir
seat,leon,1.5 EcoTSI FR,2019,95000,Red,1690000,Manisa
seat,leon,1.5 eTSI FR,2023,57000,White,1690000,Gaziantep
seat,leon,1.5 EcoTSI FR,2020,90600,Smoke Gray,1690000,Ankara
seat,leon,1.0 eTSI Style,2024,213500,White,1690000,İzmir
seat,leon,1.5 EcoTSI FR,2020,38000,Red,1691000,Zonguldak
seat,leon,1.5 EcoTSI FR,2020,73000,Red,1700000,Isparta
seat,leon,1.5 TSI FR,2021,60500,Red,1700000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,81000,Red,1700000,Ankara
seat,leon,1.5 EcoTSI FR,2020,133000,Red,1700000,Gaziantep
seat,leon,1.5 EcoTSI FR,2019,78000,Blue,1700000,Kocaeli
seat,leon,1.5 EcoTSI FR,2020,82000,White,1700000,Sakarya
seat,leon,1.5 EcoTSI FR,2020,53000,Gray,1705000,Mersin
seat,leon,1.0 eTSI Style,2023,40000,Gray,1705000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,27000,Smoke Gray,1705000,Artvin
seat,leon,1.0 eTSI Style,2023,17000,Gray,1710000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,93000,White,1715000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,67800,Gray,1715000,İzmir
seat,leon,1.0 eTSI Style,2024,30000,White,1719000,İstanbul
seat,leon,1.5 EcoTSI FR,2019,108000,Blue,1720000,İzmir
seat,leon,1.5 EcoTSI FR,2019,91500,Red,1720000,Ankara
seat,leon,1.5 EcoTSI FR,2020,72000,Gray,1725000,İstanbul
seat,leon,1.0 eTSI Style,2024,52000,White,1725000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,124900,Red,1725000,Rize
seat,leon,1.5 EcoTSI FR,2020,54000,Gray,1725000,Kırşehir
seat,leon,1.6 TDI FR,2019,53000,Red,1725000,İstanbul
seat,leon,1.5 eTSI FR,2022,91500,Red,1725000,Ankara
seat,leon,1.5 EcoTSI FR,2020,70000,Silver Gray,1725000,İzmir
seat,leon,1.5 EcoTSI FR,2019,89000,Red,1725000,Isparta
seat,leon,1.5 eTSI FR,2023,51000,Red,1725000,Afyonkarahisar
seat,leon,1.5 EcoTSI FR,2020,83000,Red,1729000,Ankara
seat,leon,1.5 eTSI FR,2023,65000,Gray,1729000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,78000,Red,1730000,Mersin
seat,leon,1.6 TDI FR,2019,82000,White,1730000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,82000,Red,1735000,Aksaray
seat,leon,1.6 TDI FR,2019,61700,White,1735000,Adana
seat,leon,1.5 eTSI FR,2021,78000,Navy,1735000,Ankara
seat,leon,1.5 EcoTSI FR,2020,100000,Gray,1740000,Bursa
seat,leon,1.5 EcoTSI FR,2020,80000,Red,1740000,Trabzon
seat,leon,1.5 EcoTSI FR,2019,63000,Red,1745000,Şanlıurfa
seat,leon,1.5 EcoTSI FR,2020,76000,Smoke Gray,1745000,Kırklareli
seat,leon,1.5 EcoTSI FR,2020,98000,Red,1745000,Yozgat
seat,leon,1.5 eTSI FR,2021,113000,Red,1749000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,63000,Navy,1749000,Tekirdağ
seat,leon,1.5 EcoTSI FR,2020,73000,Blue,1750000,Eskişehir
seat,leon,1.5 EcoTSI FR,2020,73000,Red,1750000,Mardin
seat,leon,1.5 EcoTSI FR,2020,51500,Red,1750000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,125000,White,1750000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,15000,Silver Gray,1750000,Ankara
seat,leon,1.0 eTSI Style,2024,29900,White,1755000,İstanbul
seat,leon,1.5 eTSI FR,2023,68900,White,1755000,Kırıkkale
seat,leon,1.5 EcoTSI FR,2020,55500,White,1756500,Bursa
seat,leon,1.5 eTSI FR,2021,66000,Red,1759000,Aksaray
seat,leon,1.5 eTSI FR,2021,75000,Navy,1759000,Bingöl
seat,leon,1.5 eTSI FR,2023,19000,Gray,1759000,İstanbul
seat,leon,1.5 eTSI FR,2023,48000,Red,1759900,İstanbul
seat,leon,1.5 eTSI FR,2021,41000,White,1760000,İstanbul
seat,leon,1.6 TDI FR,2019,77500,White,1760000,Gaziantep
seat,leon,1.5 EcoTSI FR,2020,96800,Smoke Gray,1760000,İzmir
seat,leon,1.5 EcoTSI FR,2020,62000,Red,1760000,Ankara
seat,leon,1.5 EcoTSI FR,2020,93000,Red,1760000,Kocaeli
seat,leon,1.5 EcoTSI FR,2020,72000,White,1760000,Antalya
seat,leon,1.5 EcoTSI FR,2020,98000,Gray,1760000,Bursa
seat,leon,1.5 EcoTSI FR,2020,66000,Red,1761000,Trabzon
seat,leon,1.5 EcoTSI FR,2020,67000,Red,1765000,Van
seat,leon,1.5 EcoTSI FR,2020,83000,White,1765000,Antalya
seat,leon,1.5 EcoTSI FR,2020,44500,Gray,1769000,Ankara
seat,leon,1.5 eTSI FR,2023,53000,Gray,1769000,Aydın
seat,leon,1.5 EcoTSI FR,2020,57000,Blue,1770000,İstanbul
seat,leon,1.5 EcoTSI FR,2019,71000,Red,1770000,Çanakkale
seat,leon,1.5 EcoTSI FR,2020,90000,Blue,1770000,Aksaray
seat,leon,1.6 TDI FR,2019,80000,Orange,1775000,Çorum
seat,leon,1.5 EcoTSI FR,2020,59000,Red,1780000,Antalya
seat,leon,1.5 eTSI FR,2021,42200,White,1780000,Mardin
seat,leon,1.6 TDI FR,2019,40800,Red,1780000,Kayseri
seat,leon,1.5 EcoTSI FR,2020,36500,White,1785000,Ankara
seat,leon,1.5 EcoTSI FR,2019,75400,Red,1785000,Eskişehir
seat,leon,1.5 eTSI FR,2023,68000,White,1789000,İstanbul
seat,leon,1.6 TDI FR,2019,29000,White,1790000,Mardin
seat,leon,1.5 EcoTSI FR,2020,56000,Red,1790000,Adana
seat,leon,1.5 EcoTSI FR,2020,64000,Red,1795000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,48500,Red,1795000,Ankara
seat,leon,1.5 EcoTSI FR,2019,72000,Red,1800000,Ankara
seat,leon,1.5 EcoTSI FR,2020,79000,White,1800000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,52000,Red,1800000,Bingöl
seat,leon,1.5 EcoTSI FR,2020,70000,Red,1800000,Denizli
seat,leon,1.5 eTSI FR,2023,31000,Gray,1805000,İstanbul
seat,leon,1.5 eTSI FR,2023,50000,Gray,1810000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,66000,White,1810000,Ankara
seat,leon,1.5 EcoTSI FR,2020,71000,Red,1810000,Düzce
seat,leon,1.0 eTSI Style,2024,6500,White,1815000,Kayseri
seat,leon,1.5 eTSI FR,2023,23000,Gray,1820000,Kocaeli
seat,leon,1.5 eTSI FR,2021,52000,Red,1820000,Afyonkarahisar
seat,leon,1.5 EcoTSI FR,2019,88000,Red,1820000,Adana
seat,leon,1.5 eTSI FR,2021,58000,Red,1825000,Ankara
seat,leon,1.5 eTSI FR,2023,53000,Red,1825000,Kocaeli
seat,leon,1.5 eTSI FR,2021,11000,Silver Gray,1829000,Ankara
seat,leon,1.5 eTSI FR,2023,41300,Gray,1830000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,54000,Red,1845000,Balıkesir
seat,leon,1.5 EcoTSI FR,2020,42000,White,1850000,Eskişehir
seat,leon,1.5 eTSI FR,2023,29000,White,1850000,Konya
seat,leon,1.5 EcoTSI FR,2020,88000,Blue,1850000,Antalya
seat,leon,1.5 EcoTSI FR,2019,34000,Smoke Gray,1865000,Ankara
seat,leon,1.5 eTSI FR,2024,39000,Black,1865750,Çanakkale
seat,leon,1.5 eTSI FR,2024,35000,Black,1875000,Kocaeli
seat,leon,1.5 EcoTSI FR,2019,78000,Red,1880000,Muğla
seat,leon,1.5 eTSI FR,2023,29400,Red,1880000,Balıkesir
seat,leon,1.5 eTSI FR,2023,47000,White,1890000,Gaziantep
seat,leon,1.5 EcoTSI FR,2020,22000,Red,1895000,Trabzon
seat,leon,1.5 eTSI FR,2023,40000,Smoke Gray,1899000,Ankara
seat,leon,1.5 eTSI FR,2023,27000,White,1900000,Ankara
seat,leon,1.5 eTSI FR,2023,47000,Gray,1900000,Balıkesir
seat,leon,1.5 EcoTSI FR,2020,20000,Red,1900000,Trabzon
seat,leon,1.5 eTSI FR,2023,45000,Smoke Gray,1900000,Kocaeli
seat,leon,1.5 eTSI FR,2024,16000,Smoke Gray,1920000,İzmir
seat,leon,1.5 eTSI FR,2024,43000,White,1920000,Kırşehir
seat,leon,1.5 eHybrid FR,2025,15000,Blue,1932000,İstanbul
seat,leon,1.5 eTSI FR,2024,12000,Black,1935000,İstanbul
seat,leon,1.5 eHybrid FR,2025,30000,Gray,1940000,İzmir
seat,leon,1.5 EcoTSI FR,2020,51000,Gray,1940000,Adana
seat,leon,1.5 eTSI FR,2024,24000,White,1949000,Bursa
seat,leon,1.5 eTSI FR,2023,30000,White,1950000,Kahramanmaraş
seat,leon,1.5 EcoTSI FR,2019,68500,Red,1950000,Ankara
seat,leon,1.5 eTSI FR,2024,21500,Black,1950000,Tekirdağ
seat,leon,1.5 EcoTSI FR,2019,18000,Smoke Gray,1950000,İstanbul
seat,leon,1.5 eTSI FR,2024,16700,Gray,1960000,İstanbul
seat,leon,1.5 eTSI FR,2024,25000,Gray,1960000,Bursa
seat,leon,1.5 eTSI FR,2024,19000,Black,1960000,İstanbul
seat,leon,1.5 eHybrid FR,2025,10500,Gray,1970000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,42000,Red,1975000,Ankara
seat,leon,1.5 eTSI FR,2024,6100,White,1980000,Adıyaman
seat,leon,1.5 EcoTSI FR,2020,49500,Red,1990000,Bursa
seat,leon,1.5 eHybrid FR,2025,18500,White,1990000,Bursa
seat,leon,1.5 EcoTSI FR,2020,46000,Red,1990000,Antalya
seat,leon,1.5 eTSI FR,2024,99900,Red,1995000,Balıkesir
seat,leon,1.5 eTSI FR,2021,16200,Red,1995000,Denizli
seat,leon,1.5 eHybrid FR,2025,25000,White,2000000,Diyarbakır
seat,leon,1.5 eHybrid FR,2025,10000,White,2010000,İstanbul
seat,leon,1.5 eHybrid FR,2025,10400,Blue,2010000,İzmir
seat,leon,1.5 eHybrid FR,2025,111500,Gray,2010000,İstanbul
seat,leon,1.5 eTSI FR,2024,30000,Gray,2010000,Ankara
seat,leon,1.5 eHybrid FR,2025,8000,White,2010000,Antalya
seat,leon,1.5 eHybrid FR,2025,19000,White,2025000,Adana
seat,leon,1.5 eHybrid FR,2025,8000,Blue,2025000,İzmir
seat,leon,1.5 eHybrid FR,2025,6500,Blue,2025000,İzmir
seat,leon,1.5 eHybrid FR,2025,13000,Gray,2025000,İstanbul
seat,leon,1.5 eHybrid FR,2025,34000,Red,2035000,Ankara
seat,leon,1.5 eHybrid FR,2025,6100,Gray,2049000,Gaziantep
seat,leon,1.5 eHybrid FR,2025,7000,White,2050000,Mersin
seat,leon,1.5 eHybrid FR,2025,12000,White,2050000,Şanlıurfa
seat,leon,1.5 eTSI FR,2024,9500,Gray,2050000,İstanbul
